"activity" "subject" "value" "t_f" "action" "measure" "coordinate"
"WALKING" "13" -0.435714710526316 "f" "BodyGyro" "std()" "X"
"WALKING" "14" -0.630082075932203 "f" "BodyGyro" "std()" "X"
"WALKING" "15" -0.357633378703704 "f" "BodyGyro" "std()" "X"
"WALKING" "16" -0.673741136862745 "f" "BodyGyro" "std()" "X"
"WALKING" "17" -0.504849290819672 "f" "BodyGyro" "std()" "X"
"WALKING" "18" -0.734901390178571 "f" "BodyGyro" "std()" "X"
"WALKING" "19" -0.108388809533846 "f" "BodyGyro" "std()" "X"
"WALKING" "20" -0.279931528352941 "f" "BodyGyro" "std()" "X"
"WALKING" "21" -0.491859244230769 "f" "BodyGyro" "std()" "X"
"WALKING" "22" -0.374496318695652 "f" "BodyGyro" "std()" "X"
"WALKING" "23" -0.545051691694915 "f" "BodyGyro" "std()" "X"
"WALKING" "24" -0.616915839310345 "f" "BodyGyro" "std()" "X"
"WALKING" "25" -0.406678108108108 "f" "BodyGyro" "std()" "X"
"WALKING" "26" -0.532999609491525 "f" "BodyGyro" "std()" "X"
"WALKING" "27" -0.642349125614035 "f" "BodyGyro" "std()" "X"
"WALKING" "28" -0.545480217777778 "f" "BodyGyro" "std()" "X"
"WALKING" "29" -0.654313559056604 "f" "BodyGyro" "std()" "X"
"WALKING" "30" -0.399032346 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "1" -0.565892490754717 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "2" -0.476358845625 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "3" -0.484820991355932 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "4" -0.483548693461538 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "5" -0.501685580212766 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "6" -0.390248128039216 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "7" -0.368636961470588 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "8" -0.409955580780488 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "9" -0.361626377102041 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "10" -0.34130162006383 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "11" -0.517811645740741 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "12" -0.5604629635 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "13" -0.562911002545455 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "14" -0.464742933888889 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "15" -0.4372253275 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "16" -0.509896031372549 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "17" -0.5244683916875 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "18" -0.60071129637931 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "19" -0.4775147465 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "20" -0.532021733921569 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "21" -0.560968048723404 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "22" -0.338139776690476 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "23" -0.590430783921569 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "24" -0.602945480677966 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "25" -0.500119831476923 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "26" -0.590812298 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "27" -0.574254281745098 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "28" -0.556383410588235 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "29" -0.350338205020408 "f" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "30" -0.503484236964615 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "1" -0.495422486102041 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "2" -0.379436674361702 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "3" -0.30863033105102 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "4" -0.414919000955556 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "5" -0.51494094106383 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "6" -0.286724914610417 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "7" -0.432730974446809 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "8" -0.302735102631579 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "9" -0.423558773952381 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "10" -0.339514358157895 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "11" -0.397722757934783 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "12" -0.4223632375 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "13" -0.452190386808511 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "14" -0.378882872733333 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "15" -0.351630000285714 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "16" -0.470373498510638 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "17" -0.393194731747826 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "18" -0.513947089545455 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "19" 0.196613286661538 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "20" -0.253365630644444 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "21" -0.469790144111111 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "22" -0.284532358444444 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "23" -0.482598325037037 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "24" -0.484894683818182 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "25" -0.316252107741379 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "26" -0.3981998635 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "27" -0.390968436431818 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "28" -0.345453346086957 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "29" -0.319123137947917 "f" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "30" -0.278386596338226 "f" "BodyGyro" "std()" "X"
"SITTING" "1" -0.977904227021277 "f" "BodyGyro" "std()" "X"
"SITTING" "2" -0.986808501521739 "f" "BodyGyro" "std()" "X"
"SITTING" "3" -0.968013062884615 "f" "BodyGyro" "std()" "X"
"SITTING" "4" -0.973333107 "f" "BodyGyro" "std()" "X"
"SITTING" "5" -0.969390369318182 "f" "BodyGyro" "std()" "X"
"SITTING" "6" -0.963407046545455 "f" "BodyGyro" "std()" "X"
"SITTING" "7" -0.9427264225 "f" "BodyGyro" "std()" "X"
"SITTING" "8" -0.985339301521739 "f" "BodyGyro" "std()" "X"
"SITTING" "9" -0.9618360162 "f" "BodyGyro" "std()" "X"
"SITTING" "10" -0.989712360740741 "f" "BodyGyro" "std()" "X"
"SITTING" "11" -0.989189512641509 "f" "BodyGyro" "std()" "X"
"SITTING" "12" -0.976339901372549 "f" "BodyGyro" "std()" "X"
"SITTING" "13" -0.986714694081633 "f" "BodyGyro" "std()" "X"
"SITTING" "14" -0.981573087222222 "f" "BodyGyro" "std()" "X"
"SITTING" "15" -0.988881930508475 "f" "BodyGyro" "std()" "X"
"SITTING" "16" -0.982057861449275 "f" "BodyGyro" "std()" "X"
"SITTING" "17" -0.99004126046875 "f" "BodyGyro" "std()" "X"
"SITTING" "18" -0.992575399473684 "f" "BodyGyro" "std()" "X"
"SITTING" "19" -0.985576048219178 "f" "BodyGyro" "std()" "X"
"SITTING" "20" -0.978433538484848 "f" "BodyGyro" "std()" "X"
"SITTING" "21" -0.98955931 "f" "BodyGyro" "std()" "X"
"SITTING" "22" -0.982373346290323 "f" "BodyGyro" "std()" "X"
"SITTING" "23" -0.981523241176471 "f" "BodyGyro" "std()" "X"
"SITTING" "24" -0.988891551764706 "f" "BodyGyro" "std()" "X"
"SITTING" "25" -0.990550003076923 "f" "BodyGyro" "std()" "X"
"SITTING" "26" -0.991318436410256 "f" "BodyGyro" "std()" "X"
"SITTING" "27" -0.988984618428571 "f" "BodyGyro" "std()" "X"
"SITTING" "28" -0.98161514125 "f" "BodyGyro" "std()" "X"
"SITTING" "29" -0.990727755166667 "f" "BodyGyro" "std()" "X"
"SITTING" "30" -0.988484803225806 "f" "BodyGyro" "std()" "X"
"STANDING" "1" -0.987497128679245 "f" "BodyGyro" "std()" "X"
"STANDING" "2" -0.97498812462963 "f" "BodyGyro" "std()" "X"
"STANDING" "3" -0.901985672459016 "f" "BodyGyro" "std()" "X"
"STANDING" "4" -0.912464793928571 "f" "BodyGyro" "std()" "X"
"STANDING" "5" -0.912780915714286 "f" "BodyGyro" "std()" "X"
"STANDING" "6" -0.952817395263158 "f" "BodyGyro" "std()" "X"
"STANDING" "7" -0.947891986226415 "f" "BodyGyro" "std()" "X"
"STANDING" "8" -0.974200997592593 "f" "BodyGyro" "std()" "X"
"STANDING" "9" -0.924738576444444 "f" "BodyGyro" "std()" "X"
"STANDING" "10" -0.932273942727273 "f" "BodyGyro" "std()" "X"
"STANDING" "11" -0.981009115744681 "f" "BodyGyro" "std()" "X"
"STANDING" "12" -0.884385204098361 "f" "BodyGyro" "std()" "X"
"STANDING" "13" -0.955818411578947 "f" "BodyGyro" "std()" "X"
"STANDING" "14" -0.962741032833333 "f" "BodyGyro" "std()" "X"
"STANDING" "15" -0.948275234150943 "f" "BodyGyro" "std()" "X"
"STANDING" "16" -0.973926885 "f" "BodyGyro" "std()" "X"
"STANDING" "17" -0.981791318076923 "f" "BodyGyro" "std()" "X"
"STANDING" "18" -0.962272711643836 "f" "BodyGyro" "std()" "X"
"STANDING" "19" -0.946607045616438 "f" "BodyGyro" "std()" "X"
"STANDING" "20" -0.890525705068493 "f" "BodyGyro" "std()" "X"
"STANDING" "21" -0.964530315842697 "f" "BodyGyro" "std()" "X"
"STANDING" "22" -0.919851782380952 "f" "BodyGyro" "std()" "X"
"STANDING" "23" -0.941698515588235 "f" "BodyGyro" "std()" "X"
"STANDING" "24" -0.961885695217391 "f" "BodyGyro" "std()" "X"
"STANDING" "25" -0.97266417 "f" "BodyGyro" "std()" "X"
"STANDING" "26" -0.975321645675676 "f" "BodyGyro" "std()" "X"
"STANDING" "27" -0.970221836375 "f" "BodyGyro" "std()" "X"
"STANDING" "28" -0.886706768227848 "f" "BodyGyro" "std()" "X"
"STANDING" "29" -0.979162564923077 "f" "BodyGyro" "std()" "X"
"STANDING" "30" -0.911718163220339 "f" "BodyGyro" "std()" "X"
"LAYING" "1" -0.8822964508 "f" "BodyGyro" "std()" "X"
"LAYING" "2" -0.988860685833333 "f" "BodyGyro" "std()" "X"
"LAYING" "3" -0.975986433709677 "f" "BodyGyro" "std()" "X"
"LAYING" "4" -0.975094739444444 "f" "BodyGyro" "std()" "X"
"LAYING" "5" -0.980705769807692 "f" "BodyGyro" "std()" "X"
"LAYING" "6" -0.962164978596491 "f" "BodyGyro" "std()" "X"
"LAYING" "7" -0.962348254423077 "f" "BodyGyro" "std()" "X"
"LAYING" "8" -0.967846360740741 "f" "BodyGyro" "std()" "X"
"LAYING" "9" -0.9463891504 "f" "BodyGyro" "std()" "X"
"LAYING" "10" -0.96454456637931 "f" "BodyGyro" "std()" "X"
"LAYING" "11" -0.982424585438596 "f" "BodyGyro" "std()" "X"
"LAYING" "12" -0.969254585333333 "f" "BodyGyro" "std()" "X"
"LAYING" "13" -0.973446792419355 "f" "BodyGyro" "std()" "X"
"LAYING" "14" -0.959740488627451 "f" "BodyGyro" "std()" "X"
"LAYING" "15" -0.958224495416667 "f" "BodyGyro" "std()" "X"
"LAYING" "16" -0.977509583571429 "f" "BodyGyro" "std()" "X"
"LAYING" "17" -0.977203498309859 "f" "BodyGyro" "std()" "X"
"LAYING" "18" -0.993019371692308 "f" "BodyGyro" "std()" "X"
"LAYING" "19" -0.983944795060241 "f" "BodyGyro" "std()" "X"
"LAYING" "20" -0.985154588529412 "f" "BodyGyro" "std()" "X"
"LAYING" "21" -0.976226919888889 "f" "BodyGyro" "std()" "X"
"LAYING" "22" -0.958030986944444 "f" "BodyGyro" "std()" "X"
"LAYING" "23" -0.982665212638889 "f" "BodyGyro" "std()" "X"
"LAYING" "24" -0.984713284166667 "f" "BodyGyro" "std()" "X"
"LAYING" "25" -0.891308069041096 "f" "BodyGyro" "std()" "X"
"LAYING" "26" -0.990970119605263 "f" "BodyGyro" "std()" "X"
"LAYING" "27" -0.989382328918919 "f" "BodyGyro" "std()" "X"
"LAYING" "28" -0.958092114 "f" "BodyGyro" "std()" "X"
"LAYING" "29" -0.994652185217391 "f" "BodyGyro" "std()" "X"
"LAYING" "30" -0.974488400714286 "f" "BodyGyro" "std()" "X"
"WALKING" "1" -0.0335081597884211 "f" "BodyGyro" "std()" "Y"
"WALKING" "2" -0.533046952542373 "f" "BodyGyro" "std()" "Y"
"WALKING" "3" -0.568888673448276 "f" "BodyGyro" "std()" "Y"
"WALKING" "4" -0.654657770166667 "f" "BodyGyro" "std()" "Y"
"WALKING" "5" -0.502683380535714 "f" "BodyGyro" "std()" "Y"
"WALKING" "6" -0.332008706842105 "f" "BodyGyro" "std()" "Y"
"WALKING" "7" -0.290859379017544 "f" "BodyGyro" "std()" "Y"
"WALKING" "8" -0.1908057215 "f" "BodyGyro" "std()" "Y"
"WALKING" "9" -0.490990336346154 "f" "BodyGyro" "std()" "Y"
"WALKING" "10" -0.204392821584906 "f" "BodyGyro" "std()" "Y"
"WALKING" "11" -0.453663184067797 "f" "BodyGyro" "std()" "Y"
"WALKING" "12" -0.4437983296 "f" "BodyGyro" "std()" "Y"
"WALKING" "13" -0.318618506122807 "f" "BodyGyro" "std()" "Y"
"WALKING" "14" 0.0832950551222034 "f" "BodyGyro" "std()" "Y"
"WALKING" "15" -0.365361208555556 "f" "BodyGyro" "std()" "Y"
"WALKING" "16" -0.61194087745098 "f" "BodyGyro" "std()" "Y"
"WALKING" "17" -0.439238787704918 "f" "BodyGyro" "std()" "Y"
"WALKING" "18" -0.460890661785714 "f" "BodyGyro" "std()" "Y"
"WALKING" "19" -0.133010285461538 "f" "BodyGyro" "std()" "Y"
"WALKING" "20" 0.107704805445098 "f" "BodyGyro" "std()" "Y"
"WALKING" "21" -0.419400879423077 "f" "BodyGyro" "std()" "Y"
"WALKING" "22" -0.481624411086957 "f" "BodyGyro" "std()" "Y"
"WALKING" "23" 0.286581518449153 "f" "BodyGyro" "std()" "Y"
"WALKING" "24" -0.495896271896552 "f" "BodyGyro" "std()" "Y"
"WALKING" "25" -0.567201282027027 "f" "BodyGyro" "std()" "Y"
"WALKING" "26" -0.587939604576271 "f" "BodyGyro" "std()" "Y"
"WALKING" "27" -0.530943838421053 "f" "BodyGyro" "std()" "Y"
"WALKING" "28" -0.497470739444444 "f" "BodyGyro" "std()" "Y"
"WALKING" "29" -0.0941359695075472 "f" "BodyGyro" "std()" "Y"
"WALKING" "30" 0.0955456046230769 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "1" 0.151538905566038 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "2" -0.459758488958333 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "3" -0.556045947118644 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "4" -0.489824279230769 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "5" -0.403486393191489 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "6" -0.31361857145098 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "7" -0.579964614705882 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "8" -0.0478802512585366 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "9" -0.352033091612245 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "10" 0.171735785297872 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "11" -0.153787850538889 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "12" -0.483918390576923 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "13" -0.364283258727273 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "14" 0.646233637037037 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "15" -0.243612269004167 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "16" -0.559600598431373 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "17" -0.481154119791667 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "18" -0.443429836896552 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "19" -0.149925160355 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "20" -0.079046721372549 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "21" -0.478299637021277 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "22" -0.473882071666667 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "23" -0.301619977058824 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "24" -0.586177824237288 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "25" -0.349362687538462 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "26" -0.598236639818182 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "27" -0.587869474313725 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "28" -0.459989315686274 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "29" 0.234346783653061 "f" "BodyGyro" "std()" "Y"
"WALKING_UPSTAIRS" "30" 0.0449545535584615 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "1" -0.181414728657143 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "2" -0.458732747446809 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "3" -0.553094540204082 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "4" -0.691518367333333 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "5" -0.431552775319149 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "6" -0.235470976166667 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "7" -0.351717743191489 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "8" -0.0461356322868421 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "9" -0.364282565714286 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "10" -0.343237004473684 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "11" -0.481127494565217 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "12" -0.518923134565217 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "13" -0.24966032923617 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "14" 0.0741391154937778 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "15" -0.360972848571429 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "16" -0.565214032765957 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "17" -0.469390428043478 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "18" -0.607757979272727 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "19" -0.028489571974359 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "20" -0.159961424355556 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "21" -0.388418746666667 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "22" -0.570339899444444 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "23" 0.12605231802963 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "24" -0.523412701636364 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "25" -0.470641125 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "26" -0.4975063388 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "27" -0.543033246590909 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "28" -0.293108364565217 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "29" -0.354872689583333 "f" "BodyGyro" "std()" "Y"
"WALKING_DOWNSTAIRS" "30" -0.255732054951613 "f" "BodyGyro" "std()" "Y"
"SITTING" "1" -0.962345042553192 "f" "BodyGyro" "std()" "Y"
"SITTING" "2" -0.977356188695652 "f" "BodyGyro" "std()" "Y"
"SITTING" "3" -0.939609988461538 "f" "BodyGyro" "std()" "Y"
"SITTING" "4" -0.954120419 "f" "BodyGyro" "std()" "Y"
"SITTING" "5" -0.947571471590909 "f" "BodyGyro" "std()" "Y"
"SITTING" "6" -0.944901470363636 "f" "BodyGyro" "std()" "Y"
"SITTING" "7" -0.93824472 "f" "BodyGyro" "std()" "Y"
"SITTING" "8" -0.96892443326087 "f" "BodyGyro" "std()" "Y"
"SITTING" "9" -0.910583361 "f" "BodyGyro" "std()" "Y"
"SITTING" "10" -0.983579646666667 "f" "BodyGyro" "std()" "Y"
"SITTING" "11" -0.982137919056604 "f" "BodyGyro" "std()" "Y"
"SITTING" "12" -0.959040695686274 "f" "BodyGyro" "std()" "Y"
"SITTING" "13" -0.97827070877551 "f" "BodyGyro" "std()" "Y"
"SITTING" "14" -0.958227403148148 "f" "BodyGyro" "std()" "Y"
"SITTING" "15" -0.973456092372881 "f" "BodyGyro" "std()" "Y"
"SITTING" "16" -0.954343752463768 "f" "BodyGyro" "std()" "Y"
"SITTING" "17" -0.984813098125 "f" "BodyGyro" "std()" "Y"
"SITTING" "18" -0.985710087894737 "f" "BodyGyro" "std()" "Y"
"SITTING" "19" -0.955598610136986 "f" "BodyGyro" "std()" "Y"
"SITTING" "20" -0.958015696363636 "f" "BodyGyro" "std()" "Y"
"SITTING" "21" -0.974723217647059 "f" "BodyGyro" "std()" "Y"
"SITTING" "22" -0.946107943548387 "f" "BodyGyro" "std()" "Y"
"SITTING" "23" -0.943733421029412 "f" "BodyGyro" "std()" "Y"
"SITTING" "24" -0.976252427794118 "f" "BodyGyro" "std()" "Y"
"SITTING" "25" -0.979828883230769 "f" "BodyGyro" "std()" "Y"
"SITTING" "26" -0.969488188974359 "f" "BodyGyro" "std()" "Y"
"SITTING" "27" -0.981037690285714 "f" "BodyGyro" "std()" "Y"
"SITTING" "28" -0.953207017222222 "f" "BodyGyro" "std()" "Y"
"SITTING" "29" -0.987259808666667 "f" "BodyGyro" "std()" "Y"
"SITTING" "30" -0.973804950806452 "f" "BodyGyro" "std()" "Y"
"STANDING" "1" -0.987107727735849 "f" "BodyGyro" "std()" "Y"
"STANDING" "2" -0.97103605037037 "f" "BodyGyro" "std()" "Y"
"STANDING" "3" -0.923125941147541 "f" "BodyGyro" "std()" "Y"
"STANDING" "4" -0.945825840178571 "f" "BodyGyro" "std()" "Y"
"STANDING" "5" -0.931857811428571 "f" "BodyGyro" "std()" "Y"
"STANDING" "6" -0.942539174210526 "f" "BodyGyro" "std()" "Y"
"STANDING" "7" -0.945818157735849 "f" "BodyGyro" "std()" "Y"
"STANDING" "8" -0.968055495925926 "f" "BodyGyro" "std()" "Y"
"STANDING" "9" -0.941950576888889 "f" "BodyGyro" "std()" "Y"
"STANDING" "10" -0.958399857954545 "f" "BodyGyro" "std()" "Y"
"STANDING" "11" -0.994353086595745 "f" "BodyGyro" "std()" "Y"
"STANDING" "12" -0.938529853770492 "f" "BodyGyro" "std()" "Y"
"STANDING" "13" -0.97142515122807 "f" "BodyGyro" "std()" "Y"
"STANDING" "14" -0.944306864 "f" "BodyGyro" "std()" "Y"
"STANDING" "15" -0.969442882075472 "f" "BodyGyro" "std()" "Y"
"STANDING" "16" -0.978402418717949 "f" "BodyGyro" "std()" "Y"
"STANDING" "17" -0.983946584871795 "f" "BodyGyro" "std()" "Y"
"STANDING" "18" -0.978801848493151 "f" "BodyGyro" "std()" "Y"
"STANDING" "19" -0.966967238082192 "f" "BodyGyro" "std()" "Y"
"STANDING" "20" -0.901237499589041 "f" "BodyGyro" "std()" "Y"
"STANDING" "21" -0.954080913707865 "f" "BodyGyro" "std()" "Y"
"STANDING" "22" -0.962172736666667 "f" "BodyGyro" "std()" "Y"
"STANDING" "23" -0.945871186029412 "f" "BodyGyro" "std()" "Y"
"STANDING" "24" -0.965798055507246 "f" "BodyGyro" "std()" "Y"
"STANDING" "25" -0.975960666081081 "f" "BodyGyro" "std()" "Y"
"STANDING" "26" -0.981740873108108 "f" "BodyGyro" "std()" "Y"
"STANDING" "27" -0.98185775725 "f" "BodyGyro" "std()" "Y"
"STANDING" "28" -0.936101609113924 "f" "BodyGyro" "std()" "Y"
"STANDING" "29" -0.989643721230769 "f" "BodyGyro" "std()" "Y"
"STANDING" "30" -0.939469774067797 "f" "BodyGyro" "std()" "Y"
"LAYING" "1" -0.9512320494 "f" "BodyGyro" "std()" "Y"
"LAYING" "2" -0.981910616458333 "f" "BodyGyro" "std()" "Y"
"LAYING" "3" -0.977032495483871 "f" "BodyGyro" "std()" "Y"
"LAYING" "4" -0.956182500185185 "f" "BodyGyro" "std()" "Y"
"LAYING" "5" -0.977257800961538 "f" "BodyGyro" "std()" "Y"
"LAYING" "6" -0.945365097894737 "f" "BodyGyro" "std()" "Y"
"LAYING" "7" -0.939727873653846 "f" "BodyGyro" "std()" "Y"
"LAYING" "8" -0.950316470925926 "f" "BodyGyro" "std()" "Y"
"LAYING" "9" -0.9231319366 "f" "BodyGyro" "std()" "Y"
"LAYING" "10" -0.953453496551724 "f" "BodyGyro" "std()" "Y"
"LAYING" "11" -0.982660631754386 "f" "BodyGyro" "std()" "Y"
"LAYING" "12" -0.955343675666667 "f" "BodyGyro" "std()" "Y"
"LAYING" "13" -0.959944126451613 "f" "BodyGyro" "std()" "Y"
"LAYING" "14" -0.929955407058824 "f" "BodyGyro" "std()" "Y"
"LAYING" "15" -0.959991907083333 "f" "BodyGyro" "std()" "Y"
"LAYING" "16" -0.968135251857143 "f" "BodyGyro" "std()" "Y"
"LAYING" "17" -0.970627806901408 "f" "BodyGyro" "std()" "Y"
"LAYING" "18" -0.983457774923077 "f" "BodyGyro" "std()" "Y"
"LAYING" "19" -0.959831365783133 "f" "BodyGyro" "std()" "Y"
"LAYING" "20" -0.973092518088235 "f" "BodyGyro" "std()" "Y"
"LAYING" "21" -0.946599855444444 "f" "BodyGyro" "std()" "Y"
"LAYING" "22" -0.960711254583333 "f" "BodyGyro" "std()" "Y"
"LAYING" "23" -0.954997309583333 "f" "BodyGyro" "std()" "Y"
